time_in_2012,time_in_2013,time_in_2014,time_in_2015,AGE,GENDER,id
16024,14985,14550,14352,47,1,5444
16854,16234,17133,22999,47,1,5445
9570,8638,8202,8820,21,1,5446
15829,15086,14261,17455,30,-1,5447
13964,14664,13726,13262,21,-1,5448
32530,33202,14639,50228,26,1,5449
16842,15627,18873,18005,37,1,5450
15771,17036,16482,16935,42,1,5451
11775,11971,10915,12102,37,1,5452
18128,19036,19427,17725,20,-1,5453
11181,11132,11193,10484,28,1,5454
17297,16748,15983,16162,57,1,5455
17860,18549,18703,18118,53,1,5456
10829,9390,9103,10032,40,1,5457
13000,12618,13796,13848,37,1,5458
21604,20818,21900,20684,47,-1,5459
19842,21600,17718,20301,33,1,5460
19095,19397,19898,19101,19,1,5461
14694,17675,21600,17639,40,1,5462
24042,23897,23355,24581,62,1,5463
18577,20013,19631,20246,27,-1,5464
17020,17126,16506,18012,27,-1,5465
18900,15589,20077,18385,42,-1,5466
18754,18248,19727,19926,32,1,5467
12381,15605,18652,21600,44,1,5468
17945,18138,17588,17006,37,-1,5469
22168,22271,22386,23302,42,1,5470
13026,12521,11939,12293,37,1,5471
22326,20535,20419,22107,47,1,5472
14791,14839,21600,21600,37,-1,5473
15542,15851,18151,14521,44,1,5474
13542,14788,13360,14228,21,1,5475
15718,15738,14391,15257,36,-1,5476
15286,14746,15033,15326,26,-1,5477
15445,13484,14166,16005,25,-1,5478
15124,17694,18134,17497,36,-1,5479
19434,20555,20526,20860,21,1,5480
12538,13299,12594,11936,27,-1,5481
15392,13087,14404,14813,44,-1,5482
16072,15427,21600,17367,46,1,5483
14820,14869,14833,16121,36,1,5484
12459,12049,13227,11528,27,1,5485
16941,17231,16014,16520,36,1,5486
14522,14278,13947,15178,32,1,5487
15046,21600,18508,18144,32,1,5488
16436,17353,17867,16200,37,-1,5489
12588,21600,21600,19765,50,1,5490
19052,18759,18946,19514,42,1,5491
21354,21256,21333,22086,21,1,5492
13014,13671,13302,13834,21,1,5493
16552,14896,15244,14848,27,-1,5494
14977,14305,16069,15605,54,-1,5495
16412,16693,17399,16046,31,-1,5496
18426,18076,17281,17821,27,-1,5497
10174,10858,10712,21600,46,1,5498
14511,13923,14751,14830,27,1,5499
12178,13668,10610,12255,39,1,5500
12848,12586,13263,12932,32,1,5501
17639,17386,17458,18317,46,1,5502
20207,20932,19498,20475,44,1,5503
15847,16013,17054,15905,42,-1,5504
17384,17613,17349,17248,29,1,5505
21600,21695,21631,21697,37,-1,5506
17266,17584,16738,17316,42,-1,5507
12069,10931,12111,10699,36,1,5508
13236,13454,13546,12302,46,1,5509
15506,18695,16794,16366,32,1,5510
17832,17742,17827,18796,57,1,5511
17660,18253,18675,17061,32,1,5512
13207,14374,14989,15013,47,1,5513
11479,13158,12382,12583,27,1,5514
18949,19207,20051,19423,42,1,5515
17825,18588,18817,17620,24,1,5516
23317,21708,26107,24815,45,1,5517
15234,13252,14980,14401,36,1,5518
15932,17233,16447,17072,54,1,5519
17869,17180,17552,18755,37,1,5520
18747,18630,18126,18229,32,-1,5521
15791,16144,15133,15332,36,-1,5522
19698,16362,22661,18455,35,-1,5523
18692,19077,19022,17705,27,1,5524
21218,21630,22091,21152,70,1,5525
14913,14251,15800,15821,47,1,5526
25208,24799,24959,25577,42,-1,5527
19188,16556,16531,21600,56,1,5528
15679,17293,17595,16457,37,-1,5529
15587,11775,21600,16437,33,1,5530
23652,23086,24040,23329,21,-1,5531
13802,15962,10264,13647,41,1,5532
20297,21094,20354,19726,21,-1,5533
14869,13954,15098,13544,32,1,5534
13027,14350,13470,13515,27,-1,5535
16638,16039,16337,16821,37,1,5536
12889,12898,12372,13027,37,1,5537
14902,14608,15521,15522,42,1,5538
12088,11003,12557,11403,32,-1,5539
20589,19388,21600,20267,27,1,5540
14415,13813,13505,15347,42,1,5541
13100,13727,12675,12849,46,1,5542
16673,16514,16184,17023,47,1,5543
14749,15178,14206,14510,44,-1,5544
13012,13117,12685,13462,34,1,5545
17127,18414,17587,18832,26,-1,5546
13490,12604,14292,18570,45,1,5547
11574,10860,10283,12010,37,1,5548
23857,23601,24915,23794,57,1,5549
15184,15739,16548,16094,27,1,5550
13768,14160,14158,14612,42,1,5551
13236,13579,14110,13690,62,1,5552
13144,12832,12454,14112,37,1,5553
19020,20386,20023,19610,32,-1,5554
16822,17964,13229,21600,22,1,5555
16841,13482,18762,17476,34,1,5556
13293,13550,14483,13868,32,1,5557
12757,12652,14683,12664,44,1,5558
15112,17486,18675,17085,55,1,5559
12742,12557,15116,15084,37,1,5560
16059,15253,14642,15204,27,1,5561
17731,16767,17939,16823,21,-1,5562
12288,15314,17194,15641,42,1,5563
11215,11463,10149,10870,47,1,5564
10989,11954,10891,12150,28,1,5565
21768,22010,21259,20919,21,1,5566
17784,17826,17655,18512,32,1,5567
16049,14858,15306,14992,34,-1,5568
42336,42672,42449,41659,42,-1,5569
14168,13276,14236,14960,57,1,5570
15714,13522,14621,15344,36,1,5571
15366,14357,13735,14753,52,1,5572
13635,17922,15480,21600,45,1,5573
11412,12493,14151,11987,44,1,5574
17079,21600,14007,17675,40,-1,5575
21520,22238,22983,21758,42,-1,5576
21812,23027,22720,23540,21,1,5577
15151,15264,14401,14996,37,1,5578
12129,11706,11046,12588,47,1,5579
12636,14113,12027,12381,43,1,5580
14737,15754,17518,16686,47,1,5581
22540,21360,21423,21613,42,-1,5582
17762,17803,18193,17643,32,-1,5583
15745,14968,14468,15273,27,-1,5584
12142,21600,14946,11875,43,1,5585
13370,13455,13649,14160,42,1,5586
21205,20770,21217,21595,47,-1,5587
19428,18194,19005,19008,57,1,5588
14166,13453,14890,13581,52,1,5589
15853,15843,16010,14952,23,1,5590
13926,16601,15499,14262,40,-1,5591
16022,17032,17569,16472,44,1,5592
13252,13367,14504,14150,32,1,5593
16610,17508,16620,17609,21,1,5594
27404,16079,17637,20363,38,-1,5595
16553,16068,15592,16731,37,1,5596
12273,13908,12022,13221,21,1,5597
11796,12872,11847,12842,44,1,5598
10954,11381,12311,11990,22,1,5599
19151,19607,19389,19917,47,-1,5600
13374,14903,15207,13361,34,1,5601
15985,16469,16027,16723,42,1,5602
14536,13670,14729,15072,64,1,5603
13068,12794,14171,13740,44,1,5604
15496,19399,18969,15101,33,-1,5605
18359,17900,18574,19022,42,-1,5606
17966,18273,22652,19076,27,-1,5607
16361,15726,17712,21600,51,1,5608
19213,18307,17513,17450,60,-1,5609
17612,15071,15870,21600,32,-1,5610
18756,17987,18205,17903,42,1,5611
13777,14435,12956,12638,32,1,5612
14084,15013,14808,14760,42,1,5613
14736,15993,16094,15764,37,-1,5614
13334,11766,12015,11621,25,1,5615
15347,14695,14674,15212,27,1,5616
16346,17062,16101,15473,27,1,5617
10107,13701,12183,11383,45,1,5618
13966,15260,15282,13649,57,1,5619
14088,14688,15501,15886,46,1,5620
18763,19729,19176,19589,37,1,5621
16626,17247,18050,17202,44,1,5622
11358,11901,10893,10760,47,1,5623
13237,15422,14398,13716,52,1,5624
11370,11148,10190,11378,34,1,5625
10559,11657,10844,11857,42,1,5626
16482,16363,15909,16552,47,-1,5627
14573,13636,13001,16074,49,1,5628
20453,20894,19510,20213,21,-1,5629
15478,16617,17146,17380,21,1,5630
20976,22177,21475,21844,42,1,5631
13194,15770,13474,21600,46,1,5632
18643,19926,19290,19823,23,-1,5633
13460,14231,14024,15062,21,1,5634
14268,17015,18205,17289,29,1,5635
19593,18327,18403,19090,46,-1,5636
17705,18309,17202,16920,36,1,5637
13544,14828,14538,14422,42,1,5638
16864,18148,18097,17302,26,-1,5639
25931,26693,26401,25202,57,1,5640
22208,22930,23600,23053,52,1,5641
15310,15967,16266,16470,42,1,5642
15543,15236,16004,14524,37,1,5643
14123,14074,16147,15556,54,1,5644
12880,13060,12384,13800,52,1,5645
15396,15157,16157,14473,37,1,5646
21168,21671,20457,21600,27,1,5647
14498,15175,13622,13763,34,1,5648
15224,14490,14267,13698,43,1,5649
17204,17356,17211,17059,34,1,5650
14540,15294,15213,14363,52,1,5651
21646,22248,21943,21836,21,1,5652
13926,14159,13999,15545,40,1,5653
17076,16434,16037,16121,32,1,5654
21822,21125,22824,22676,21,-1,5655
15535,15395,16467,15804,32,-1,5656
17672,14665,21236,18434,36,1,5657
14085,17084,13185,15707,22,-1,5658
14023,13258,15693,14693,45,1,5659
15353,15403,14416,14677,21,-1,5660
12621,13681,12387,12993,42,1,5661
15956,16977,16584,16564,52,1,5662
12529,15790,12257,12805,39,1,5663
13183,12594,14055,14033,46,1,5664
16575,17173,15111,16658,57,1,5665
14315,16645,14914,15484,36,1,5666
12969,13005,13928,14985,20,-1,5667
14598,12917,14208,15925,54,1,5668
15965,17621,16903,17870,32,1,5669
15972,13887,14580,15784,35,1,5670
13038,12688,11485,11961,29,1,5671
14015,13055,12501,13536,32,1,5672
16665,19677,17461,16808,30,-1,5673
15911,19796,19374,20113,34,-1,5674
13984,13383,14304,16153,40,1,5675
12331,13082,13719,12522,52,1,5676
18635,17066,18125,17682,21,-1,5677
12406,12253,13011,12536,37,1,5678
16557,15585,16942,16817,27,-1,5679
21238,20668,22224,21195,37,1,5680
15476,16179,16590,15959,21,-1,5681
12737,12676,21600,15205,40,1,5682
23745,23048,23995,24063,42,-1,5683
13852,13230,16342,13736,36,1,5684
12276,11853,10910,12812,27,1,5685
14335,13966,15045,15333,32,1,5686
12319,12474,12423,12060,37,1,5687
13886,14149,15635,13394,26,1,5688
17340,17409,17261,18302,47,-1,5689
18800,17585,18880,18227,33,-1,5690
17960,18067,17283,18818,21,1,5691
14238,15755,16891,15923,54,-1,5692
13035,13313,13158,13021,37,1,5693
13659,16928,19151,17320,50,1,5694
12923,13849,13280,14477,37,1,5695
17664,14847,18481,18389,36,1,5696
18260,18207,20641,19617,67,1,5697
16362,16502,17531,16116,27,-1,5698
21600,17783,17696,16517,37,1,5699
17519,17898,15451,16346,30,-1,5700
18122,17711,17563,18892,37,-1,5701
14813,14823,14036,14924,27,1,5702
22241,21539,21419,21462,27,-1,5703
25518,24520,24341,25183,37,1,5704
13337,13119,16732,12176,50,-1,5705
14369,14844,15793,14116,37,1,5706
14041,14349,13482,13948,27,-1,5707
12586,13193,13710,13408,52,1,5708
12140,12956,12458,12523,34,1,5709
21331,21995,20964,20654,27,1,5710
13258,13751,13791,14444,47,1,5711
19286,18877,18415,19806,34,-1,5712
12003,13008,11895,14220,21,1,5713
13411,14673,14213,13667,37,1,5714
18117,18786,19269,18929,27,1,5715
16918,14037,21600,18261,37,1,5716
9256,9882,8559,9341,32,1,5717
11221,11436,12048,11265,57,1,5718
13656,13720,12626,12472,32,1,5719
13823,13815,13248,14315,21,1,5720
20053,19118,20043,20475,27,-1,5721
16165,17294,16615,16894,57,1,5722
14446,13408,13707,13539,42,-1,5723
25368,25722,24645,24867,42,1,5724
14325,14012,15099,13976,21,1,5725
12664,12728,13556,13024,27,1,5726
17501,21600,11649,16176,27,1,5727
12824,18464,15647,16824,32,1,5728
13764,17944,18821,18327,47,1,5729
11989,16354,21600,21600,52,1,5730
21220,21837,20781,20745,27,-1,5731
14075,14665,14647,15165,27,1,5732
16486,15360,15613,15569,42,1,5733
15152,14337,15937,14800,32,1,5734
12646,12322,12368,12748,32,1,5735
21715,19483,26871,19463,38,-1,5736
15320,15379,14176,13367,44,1,5737
17315,16939,16669,16711,18,1,5738
14233,14295,13637,14857,32,-1,5739
13187,11225,13571,11965,34,1,5740
16192,15309,16572,15675,37,1,5741
15443,14161,15137,15092,21,1,5742
14606,13545,13447,14409,26,1,5743
16984,17982,16834,16346,52,1,5744
18221,18859,17932,18751,32,1,5745
13792,15237,13877,14588,54,1,5746
16527,17683,18258,18138,47,-1,5747
17461,16364,17144,16291,42,1,5748
20867,21787,20598,20562,52,1,5749
15715,14073,20382,16115,36,1,5750
13904,13169,12806,14226,32,1,5751
17717,17280,16583,16984,42,-1,5752
15331,16160,15769,21201,60,-1,5753
14150,13046,14675,13845,42,1,5754
19271,19049,18827,21600,42,1,5755
14590,13233,12797,14709,44,-1,5756
18666,17612,18384,18003,42,1,5757
17070,16340,18021,17602,52,1,5758
13511,15098,14058,12932,26,-1,5759
15327,13533,21600,13529,21,1,5760
18363,17436,18387,17698,57,1,5761
16485,17517,16477,17651,47,-1,5762
16216,15847,17227,16622,47,1,5763
12245,13009,12288,12847,34,1,5764
14093,13849,13825,14181,37,1,5765
14878,15525,15311,14615,37,-1,5766
12988,12089,12673,13250,42,1,5767
11643,12851,21600,16325,33,1,5768
15470,14957,13640,16038,55,1,5769
10923,10646,10843,10901,28,-1,5770
14860,15055,17572,14733,37,1,5771
12899,12774,12034,11732,32,1,5772
13412,13144,13736,14251,32,1,5773
24593,24200,23413,23654,21,1,5774
17533,17798,17293,16555,55,-1,5775
18056,17377,18106,16730,37,1,5776
14581,13637,13762,13491,26,1,5777
15289,16101,15626,16143,52,1,5778
25336,23808,24205,24137,62,1,5779
11949,16865,17199,11945,41,1,5780
16204,17706,15886,17258,42,1,5781
16805,16420,16164,15695,36,-1,5782
28885,21600,20456,14448,64,1,5783
15518,14982,18215,16803,37,1,5784
13102,17713,14514,14809,34,1,5785
14232,18020,21600,17079,47,1,5786
14499,14554,14821,15431,57,-1,5787
15233,15611,15506,15993,52,-1,5788
16166,16150,17963,12584,34,1,5789
13852,12742,18703,21600,44,1,5790
13235,13851,14028,12086,27,1,5791
17345,16605,17317,16234,37,1,5792
20659,22214,21719,22087,32,1,5793
17084,18603,17764,16683,32,1,5794
15665,15047,14916,14871,37,1,5795
16510,18885,18736,19028,27,-1,5796
14514,14467,15880,16291,36,1,5797
17336,17067,19938,24736,45,1,5798
15022,15985,15606,15233,21,-1,5799
15510,15001,16098,16295,50,1,5800
15178,14375,14266,14613,34,1,5801
22635,21436,23002,21658,21,1,5802
20333,19579,19970,19342,32,1,5803
17278,17315,17592,17323,52,1,5804
22779,23257,22651,22801,37,-1,5805
13086,15490,19979,16244,43,1,5806
12060,12353,12045,12802,37,1,5807
15842,16450,21600,11277,39,1,5808
12687,13232,13154,14059,42,1,5809
13155,21600,16919,17229,32,1,5810
12427,14758,14401,13140,26,1,5811
14487,13046,14939,14632,24,1,5812
14416,13586,14242,13181,21,1,5813
10359,14564,19187,13790,42,1,5814
15529,16167,16023,16361,70,1,5815
11455,12546,11730,12059,37,1,5816
16773,17643,17996,16204,46,-1,5817
15009,13667,14744,14138,52,1,5818
14646,14532,14058,14089,47,1,5819
12770,15816,16553,15508,60,1,5820
13146,13365,13838,12735,57,1,5821
13054,13054,16148,13335,43,1,5822
13495,15127,13911,14685,27,-1,5823
14167,14160,14397,14701,44,-1,5824
12998,12195,11777,13084,36,1,5825
14891,13835,16719,14021,48,-1,5826
13931,13590,18747,15769,25,1,5827
13104,13516,12604,13060,57,1,5828
18099,19607,18777,18085,32,1,5829
28556,29162,28223,28295,27,1,5830
15307,14639,15672,14536,47,1,5831
24826,25983,25835,24779,62,1,5832
16905,15701,14396,21600,49,1,5833
22964,22880,22765,22627,47,-1,5834
12842,12910,12015,11800,45,1,5835
13252,14868,14985,15726,45,1,5836
18885,17809,16862,20122,49,-1,5837
16327,16811,17289,16988,37,1,5838
19657,21600,15949,19841,47,1,5839
20994,20508,20239,19720,47,-1,5840
13378,12429,12701,12205,21,-1,5841
13613,14100,12958,12707,37,1,5842
17960,17595,17957,18978,19,1,5843
21969,20715,21490,21876,42,1,5844
18705,19533,19767,18668,47,-1,5845
19754,19198,19052,20054,37,1,5846
21340,21506,20687,20975,32,1,5847
14456,14573,13801,13037,53,1,5848
19340,19013,19390,20268,21,1,5849
10334,16159,12588,9794,44,1,5850
12089,12846,14831,16859,37,1,5851
12191,11777,11458,11792,42,1,5852
17814,18020,17068,18678,62,1,5853
15873,16235,15148,15706,41,-1,5854
18544,18349,17561,16662,44,1,5855
15876,14288,17259,15860,41,-1,5856
22947,22461,21954,23181,47,1,5857
13793,14648,13558,14281,57,1,5858
14652,15251,15597,14197,47,1,5859
15442,13153,13633,12972,28,1,5860
13178,21600,18970,13833,50,1,5861
19849,19473,18704,19478,27,-1,5862
19965,20329,19147,19880,47,-1,5863
13413,15390,17357,14306,42,-1,5864
20286,20717,19679,19369,57,-1,5865
19754,20414,20429,19749,42,-1,5866
25089,23980,25408,24100,32,1,5867
12771,14022,14349,14040,30,1,5868
19302,17966,17627,19027,32,0,5869
12185,12685,12203,13047,27,1,5870
22511,22860,21699,21600,32,1,5871
14591,13875,17246,13511,25,-1,5872
13801,13831,12860,12820,47,1,5873
13560,12331,13463,12907,62,1,5874
14052,14264,15067,13635,47,1,5875
16058,18634,17675,17127,52,1,5876
14812,15731,14717,14086,32,-1,5877
26040,24808,26339,25785,52,1,5878
19379,18992,17890,18192,62,1,5879
12783,10700,11271,12535,44,1,5880
13219,14353,13270,14469,34,1,5881
22120,20694,20827,21265,37,1,5882
16979,15769,16028,15822,32,1,5883
13966,13687,17224,15014,27,1,5884
14286,18794,15682,15702,26,-1,5885
16586,15306,17247,14835,47,-1,5886
14556,12911,14102,13256,36,-1,5887
15848,16504,15954,16419,32,1,5888
11514,12901,12138,11720,44,1,5889
16908,16584,16465,17045,42,1,5890
13759,13019,17116,15566,21,1,5891
12718,13703,13450,12655,42,1,5892
20450,21428,20420,21600,37,1,5893
15773,17167,16087,16919,61,1,5894
13657,11723,11951,13241,23,1,5895
18622,19141,19608,19590,42,1,5896
15879,16468,15028,16067,44,1,5897
21861,21391,22818,22321,27,1,5898
14768,14333,17096,16152,48,1,5899
19801,20095,21858,20080,47,1,5900
16982,15472,19353,16535,43,1,5901
15370,15788,14681,15892,57,1,5902
18127,18073,18603,17967,37,1,5903
15583,16671,15522,16998,32,-1,5904
11569,12054,12945,12671,44,1,5905
15462,17157,15775,14386,43,1,5906
22595,23631,20074,22873,27,1,5907
20080,19703,20190,21056,37,1,5908
14502,18537,15360,15514,49,1,5909
14470,14865,13308,14199,38,-1,5910
18959,19799,18273,18474,42,-1,5911
13819,12976,19411,14968,34,1,5912
21484,22220,23049,22286,66,1,5913
14349,13322,13005,13456,34,1,5914
12897,14003,14335,14294,32,1,5915
12273,12034,12059,12327,34,-1,5916
13589,14472,14199,13605,32,1,5917
21296,19955,20275,20961,27,-1,5918
18747,17657,22354,18422,35,1,5919
13703,14206,13250,14627,32,1,5920
13706,13354,12986,13280,32,1,5921
18269,18048,16927,21600,37,1,5922
13364,13380,12170,12913,43,1,5923
10740,11690,11199,10967,25,1,5924
23036,23157,22025,21815,16,-1,5925
18134,17293,18046,17101,52,-1,5926
12160,12470,13116,12516,45,1,5927
14324,12962,13503,13765,37,1,5928
18632,17965,18195,17843,37,1,5929
19176,19556,18321,18231,57,1,5930
13606,14190,16925,15084,42,1,5931
16849,14974,17970,15016,24,-1,5932
14891,15317,15923,14925,54,1,5933
11926,13468,11736,12760,42,1,5934
11831,11932,11207,11947,54,1,5935
20745,19561,19355,20370,36,-1,5936
12739,13412,15168,11881,43,1,5937
12325,14701,13882,16967,30,1,5938
19502,18751,18544,18288,45,1,5939
17533,18138,18094,19030,32,-1,5940
14101,14144,13884,13067,37,1,5941
13497,17366,18566,17295,43,1,5942
13839,14573,14405,14423,52,1,5943
20682,19591,18887,21700,44,-1,5944
18437,17900,17146,16779,52,1,5945
11910,12134,12862,13257,21,1,5946
17015,16250,17221,17621,21,-1,5947
13723,14513,13078,13359,37,1,5948
12781,15849,21600,16347,23,1,5949
17718,17111,16758,18320,32,-1,5950
10944,10440,9692,10477,26,1,5951
14295,13662,14163,15187,42,1,5952
19322,18127,18182,17825,32,-1,5953
15517,14745,15601,14450,27,1,5954
14190,21600,18706,17483,20,-1,5955
12475,12188,11646,12358,32,1,5956
19796,20005,20508,19345,52,1,5957
14628,14239,14797,14682,57,1,5958
21750,22218,21374,21984,42,1,5959
14391,14802,14905,15552,42,1,5960
16425,17153,15636,15548,21,-1,5961
19946,20024,18997,18757,55,1,5962
23078,24613,24202,24245,32,-1,5963
15628,14842,15566,15872,21,1,5964
12767,12895,12915,13526,52,1,5965
20646,20850,22016,21826,21,1,5966
21781,16799,21081,27928,46,1,5967
18329,19234,18170,19365,57,-1,5968
17970,17522,16871,19509,57,1,5969
20289,19579,16828,21600,42,1,5970
19232,18597,18468,20054,21,-1,5971
13489,14518,13267,13254,37,1,5972
16637,16216,15321,16340,27,-1,5973
14340,13323,13045,12641,27,-1,5974
19776,19723,19509,20318,16,1,5975
17871,16022,17811,16092,25,1,5976
15703,14480,14837,15018,27,-1,5977
16314,17059,17239,16310,33,-1,5978
15618,14943,14738,15585,21,1,5979
18736,17755,19366,17537,42,-1,5980
13528,14183,13366,14488,32,1,5981
12842,12386,12891,13053,35,-1,5982
15529,19725,18725,18050,36,-1,5983
20487,20492,18989,19392,26,1,5984
14813,13127,13008,12508,58,1,5985
18556,18838,18426,19648,47,1,5986
18272,17581,17252,18394,26,-1,5987
17818,17654,17476,16685,22,1,5988
20299,20342,20749,19552,27,-1,5989
19522,20103,19079,20138,57,-1,5990
11684,10888,9872,10028,24,1,5991
19091,20294,19791,20187,47,-1,5992
21234,19795,21161,20309,47,-1,5993
15046,15016,18877,18180,43,1,5994
16286,16956,17311,15821,47,-1,5995
14546,14687,15508,14734,27,-1,5996
15212,15294,16168,16745,67,1,5997
15475,18816,16649,14371,36,1,5998
21536,20554,20657,20938,26,1,5999
12835,13094,13447,14270,52,1,6000
20938,19664,20171,20492,21,1,6001
14922,13859,15151,13741,37,1,6002
13306,12704,13256,13131,47,1,6003
12494,12510,11284,10820,44,-1,6004
12512,13071,12613,12576,45,1,6005
12832,12112,14031,13672,62,1,6006
13944,12163,15269,17544,50,1,6007
14986,16400,15244,15483,43,1,6008
13545,13587,14951,14689,57,1,6009
13504,21600,15459,17435,37,1,6010
11514,15102,13989,14496,20,1,6011
22789,23075,21312,21600,47,-1,6012
19420,19622,20072,18647,32,1,6013
11853,12271,11513,11040,37,1,6014
22365,23731,23840,22811,42,-1,6015
13740,16425,13974,15824,37,1,6016
14300,21600,14442,17041,32,1,6017
11894,12981,10855,13018,30,1,6018
14577,15027,15759,15282,44,1,6019
16645,16098,16255,16765,47,1,6020
13543,13973,14197,13146,21,-1,6021
15221,14695,17739,15755,35,1,6022
18448,17383,17985,17911,42,1,6023
15963,16002,14596,15009,39,1,6024
14846,15345,15428,16219,32,-1,6025
12506,13392,12835,13824,37,-1,6026
14882,16181,13307,15847,40,-1,6027
15311,15678,16243,15327,37,1,6028
16025,13969,17802,15774,47,1,6029
21263,20549,21499,20720,42,1,6030
15432,16581,15810,17008,27,1,6031
19477,19625,19664,19252,36,1,6032
22902,22098,21875,22358,27,1,6033
22797,21505,22274,21382,27,-1,6034
