Participant Id,Gender,Age,TimeOfCompletion
4774.0,M,34.5,12828.1412
4774.0,M,34.5,13308.1877
4774.0,M,37.0,15771.0
4775.0,M,42.0,14392.0
4776.0,F,32.0,17156.4617
4776.0,F,32.0,20087.0
4777.0,M,42.0,13449.0
4777.0,M,42.0,12903.0
4777.0,M,44.5,12332.2907
4777.0,M,42.0,15405.0
4777.0,M,44.5,12188.0792
4778.0,M,21.0,22439.0
4779.0,M,52.0,20835.0
4780.0,M,21.0,14574.0
4780.0,M,22.0,21600.0
4780.0,M,17.0,14908.3427
4780.0,M,24.5,11688.2777
4780.0,M,24.5,12687.8807
4781.0,M,34.5,17132.7557
4781.0,M,32.0,14922.0
4782.0,M,64.5,18259.0
4782.0,M,62.0,17675.0
4782.0,M,64.5,17721.0
4782.0,M,64.5,18170.0
4782.0,M,64.5,19024.0
4783.0,F,24.5,12257.2217
4783.0,F,21.0,15955.3577
4783.0,F,21.0,12925.0
4783.0,F,24.5,13533.3947
4783.0,F,21.0,13438.5707
4784.0,M,21.0,11430.0
4784.0,M,22.0,12020.0
4785.0,M,32.0,13903.0
4786.0,M,24.5,14201.1137
4786.0,M,21.0,18838.0
4787.0,M,42.0,14647.0
4787.0,M,44.5,14220.8687
4788.0,M,42.0,16822.0
4788.0,M,42.0,18626.0
4788.0,M,42.0,18345.7127
4788.0,M,42.0,21600.0
4788.0,M,42.0,21600.0
4788.0,M,37.0,21600.0
4789.0,M,42.0,11551.0
4790.0,M,42.0,22606.0
4792.0,M,47.0,16566.0
4793.0,M,27.0,18222.0
4794.0,M,37.0,17348.0
4795.0,F,27.0,18521.0
4795.0,F,21.0,14542.8752
4796.0,M,32.0,13897.0
4797.0,F,42.0,21317.0
4798.0,M,47.0,13744.7732
4798.0,M,42.0,14355.2027
4799.0,M,42.0,15013.0442
4799.0,M,42.0,15058.0
4800.0,M,34.5,15115.7702
4800.0,M,34.5,12917.0387
4800.0,M,32.0,13039.5197
4800.0,M,34.5,12952.5977
4800.0,M,34.5,12265.1237
4800.0,M,32.0,14773.0
4800.0,M,37.0,12838.0187
4800.0,M,34.5,13434.6197
4800.0,M,34.5,12699.7337
4800.0,M,34.5,11988.5537
4800.0,M,34.5,13825.7687
4800.0,M,32.0,11921.3867
4800.0,M,32.0,21600.0
4801.0,M,42.0,19804.0
4802.0,F,27.0,13077.0542
4802.0,F,27.0,21600.0
4802.0,F,27.0,14515.2182
4802.0,F,27.0,14395.0
4802.0,F,27.0,13555.1252
4802.0,F,27.0,21600.0
4802.0,F,27.0,15778.0
4802.0,F,27.0,21600.0
4802.0,F,27.0,13104.7112
4803.0,M,52.0,21600.0
4803.0,M,52.0,21600.0
4803.0,M,47.0,16465.0
4803.0,M,47.0,13584.7577
4803.0,M,44.5,13940.3477
4803.0,M,54.5,13262.7512
4803.0,M,54.5,21600.0
4803.0,M,52.0,21600.0
4804.0,M,37.0,14634.0
4805.0,M,34.5,17270.0
4805.0,M,32.0,21476.0
4805.0,M,37.0,16768.0
4806.0,M,42.0,16134.0
4807.0,M,52.0,15276.0
4808.0,F,42.0,16334.6537
4808.0,F,47.0,19463.0
4810.0,F,57.0,15242.2022
4810.0,F,54.5,21600.0
4810.0,F,57.0,19785.0
4810.0,F,57.0,21600.0
4810.0,F,57.0,21600.0
4811.0,M,47.0,14172.0
4812.0,M,27.0,15551.0
4813.0,M,32.0,21600.0
4814.0,F,32.0,16719.0
4815.0,F,27.0,18056.0
4815.0,F,27.0,21600.0
4815.0,F,24.5,14588.3117
4816.0,F,37.0,19884.0
4817.0,M,52.0,17412.0
4819.0,M,37.0,10610.0
4820.0,M,52.0,19612.0082
4821.0,M,32.0,15878.0
4822.0,M,47.0,21941.1227
4823.0,F,32.0,17435.0
4824.0,F,42.0,16101.5447
4825.0,M,32.0,13343.0
4825.0,M,32.0,12043.8677
4826.0,M,34.5,11546.0417
4826.0,M,37.0,14906.0
4827.0,F,52.0,18848.0
4828.0,M,32.0,16711.9742
4828.0,M,32.0,21600.0
4828.0,M,32.0,21600.0
4828.0,M,37.0,18401.0267
4828.0,M,32.0,19975.5002
4828.0,M,32.0,16839.0
4829.0,F,27.0,22083.3587
4831.0,M,27.0,12175.0
4832.0,F,27.0,18600.0
4833.0,M,27.0,24650.0
4834.0,M,34.5,11749.5182
4834.0,M,32.0,12129.0
4834.0,M,32.0,13897.0
4835.0,M,27.0,10617.5567
4836.0,M,52.0,18247.0
4837.0,M,32.0,21600.0
4837.0,M,34.5,11083.7747
4837.0,M,32.0,10825.0
4837.0,M,32.0,12571.0
4838.0,F,21.0,21600.0
4838.0,F,17.5,17974.3187
4839.0,M,21.0,13870.0
4840.0,F,52.0,15560.2577
4841.0,M,54.5,10589.8997
4841.0,M,47.0,11079.8237
4841.0,M,47.0,21600.0
4841.0,M,52.0,10892.0
4842.0,M,34.5,20111.8097
4842.0,M,32.0,19908.3332
4843.0,M,32.0,14899.0
4844.0,M,42.0,12821.0
4844.0,M,42.0,12562.0
4844.0,M,44.5,11665.0
4844.0,M,42.0,12601.0
4844.0,M,42.0,12124.0
4845.0,F,52.0,19815.4847
4846.0,M,52.0,15178.0
4847.0,M,47.0,14512.0
4848.0,M,42.0,13718.0
4849.0,F,27.0,14381.0
4850.0,M,47.0,12275.0012
4850.0,M,44.5,13201.5107
4851.0,M,37.0,13659.0
4852.0,F,27.0,14213.0
4853.0,F,47.0,22169.0
4854.0,M,32.0,16222.0
4854.0,M,32.0,14716.7192
4855.0,M,27.0,13897.0
4856.0,M,62.0,28268.6492
4857.0,M,52.0,14840.0
4858.0,M,34.5,11089.7012
4858.0,M,34.5,10771.6457
4858.0,M,34.5,10595.8262
4858.0,M,37.0,11204.0
4859.0,F,47.0,15187.0
4860.0,M,27.0,11688.2777
4860.0,M,27.0,13875.0
4860.0,M,27.0,12397.4822
4861.0,M,57.0,21600.0
4861.0,M,57.0,14475.7082
4861.0,M,57.0,13144.2212
4861.0,M,57.0,21600.0
4861.0,M,57.0,15178.0
4862.0,M,-1,13075.0787
4863.0,F,27.0,16660.0
4864.0,M,27.0,25730.1317
4865.0,M,32.0,12326.0
4865.0,M,37.0,12009.0
4866.0,M,47.0,12266.0
4867.0,F,44.5,12296.7317
4867.0,F,42.0,13108.6622
4867.0,F,37.0,21600.0
4867.0,F,42.0,15091.0
4867.0,F,42.0,21600.0
4867.0,F,44.5,16642.8317
4867.0,F,44.5,21600.0
4868.0,F,27.0,19116.1577
4868.0,F,27.0,21600.0
4868.0,F,27.0,21596.0
4869.0,F,24.5,16251.6827
4869.0,F,27.0,17607.0
4869.0,F,24.5,15105.8927
4870.0,M,47.0,13179.0
4870.0,M,44.5,13049.3972
4870.0,M,54.5,13363.5017
4870.0,M,52.0,21600.0
4870.0,M,47.0,11870.0237
4870.0,M,44.5,12474.5267
4870.0,M,44.5,23065.1822
4870.0,M,47.0,12350.0702
4870.0,M,44.5,12861.7247
4870.0,M,50,22517.9687
4870.0,M,47.0,11840.3912
4870.0,M,47.0,14482.0
4870.0,M,47.0,11970.7742
4870.0,M,47.0,19076.6477
4870.0,M,47.0,21600.0
4871.0,F,27.0,14035.0
4872.0,M,34.5,12936.7937
4872.0,M,32.0,14218.0
4873.0,M,42.0,17778.0
4874.0,F,27.0,24179.0
4875.0,F,21.0,15024.0
4876.0,M,27.0,13422.0
4877.0,M,47.0,17702.0
4878.0,M,27.0,14847.0
4879.0,F,21.0,16287.0
4880.0,F,42.0,18461.0
4880.0,F,42.0,14987.3627
4880.0,F,42.0,16407.7472
4880.0,F,47.0,21600.0
4880.0,F,42.0,14694.9887
4880.0,F,47.0,15447.6542
4880.0,F,42.0,14708.8172
4881.0,F,34.5,16324.7762
4881.0,F,37.0,16905.0
4881.0,F,37.0,21600.0
4882.0,M,32.0,13879.0
4882.0,M,37.0,18426.7082
4882.0,M,32.0,12899.0
4883.0,F,27.0,22925.0
4884.0,M,21.0,13690.0
4885.0,M,42.0,12225.6137
4885.0,M,37.0,12810.0
4885.0,M,37.0,12310.5602
4886.0,M,37.0,18454.0
4887.0,M,32.0,13829.0
4888.0,M,47.0,20488.0
4889.0,M,37.0,13982.0
4889.0,M,34.5,11297.1287
4891.0,M,57.0,15394.0
4892.0,F,21.0,18623.0
4892.0,F,22.0,16196.3687
4892.0,F,24.5,16297.1192
4892.0,F,22.0,21600.0
4893.0,M,21.0,14096.0
4894.0,M,37.0,12258.0
4895.0,F,42.0,24520.0
4896.0,F,52.0,16949.0
4897.0,M,32.0,15189.0
4898.0,M,47.0,21600.0
4898.0,M,47.0,17751.0872
4899.0,M,42.0,13627.0
4899.0,M,42.0,14007.5147
4900.0,F,42.0,19291.0
4901.0,F,54.5,13966.0292
4901.0,F,52.0,17846.0
4902.0,M,52.0,19080.5987
4903.0,F,47.0,15777.0
4904.0,M,27.0,14221.0
4905.0,F,27.0,18431.0
4906.0,M,32.0,12940.7447
4907.0,M,42.0,15153.3047
4907.0,M,37.0,14625.8462
4907.0,M,47.0,17884.0
4908.0,M,37.0,15395.0
4909.0,F,27.0,17306.0
4910.0,M,32.0,21600.0
4911.0,M,32.0,13713.1652
4911.0,M,32.0,15237.0
4912.0,M,27.0,12416.0
4913.0,M,52.0,12808.0
4913.0,M,52.0,14478.0
4913.0,M,44.5,12551.5712
4914.0,M,37.0,12910.0
4914.0,M,37.0,11216.1332
4915.0,M,52.0,15995.0
4916.0,M,32.0,21600.0
4916.0,M,27.0,15026.8727
4916.0,M,32.0,17850.0
4916.0,M,32.0,14116.1672
4916.0,M,27.0,21600.0
4916.0,M,32.0,21600.0
4916.0,M,32.0,21600.0
4916.0,M,34.5,14295.9377
4916.0,M,32.0,13503.7622
4916.0,M,27.0,13995.6617
4917.0,M,47.0,14140.0
4917.0,M,47.0,21600.0
4917.0,M,47.0,14613.9932
4918.0,F,37.0,17209.8002
4919.0,M,27.0,14509.2917
4919.0,M,27.0,14472.0
4919.0,M,32.0,21600.0
4919.0,M,27.0,13478.0807
4920.0,F,37.0,14698.9397
4920.0,F,37.0,14728.5722
4920.0,F,37.0,15928.0
4922.0,M,27.0,13400.0
4922.0,M,21.0,15254.0
4923.0,M,32.0,13922.5682
4923.0,M,27.0,15826.0
4923.0,M,32.0,13683.5327
4924.0,M,27.0,12793.0
4925.0,F,37.0,21600.0
4925.0,F,37.0,15498.0
4925.0,F,34.5,15117.7457
4926.0,M,34.5,12065.5982
4926.0,M,27.0,11941.1417
4926.0,M,27.0,15394.0
4926.0,M,24.5,12022.1372
4926.0,M,32.0,14593.0
4927.0,M,32.0,18287.0
4928.0,M,52.0,13096.8092
4928.0,M,57.0,21600.0
4928.0,M,52.0,14144.0
4929.0,M,47.0,16341.0
4929.0,M,47.0,19483.6007
4929.0,M,47.0,14349.2762
4930.0,M,42.0,18669.0
4931.0,M,27.0,13090.0
4931.0,M,23.5,13427.0
4932.0,M,27.0,17277.0
4933.0,F,42.0,20434.0
4934.0,M,21.0,14590.0
4935.0,F,32.0,13788.2342
4935.0,F,32.0,13713.1652
4935.0,F,32.0,15239.0
4936.0,M,21.0,17931.0
4937.0,M,42.0,21600.0
4937.0,M,42.0,13162.0
4937.0,M,42.0,13673.0
4937.0,M,42.0,16378.1147
4937.0,M,42.0,12480.4532
4937.0,M,42.0,13977.8822
4938.0,M,57.0,16549.0
4939.0,M,52.0,14505.3407
4939.0,M,57.0,14409.0
4939.0,M,57.0,28310.1347
4940.0,M,32.0,20417.0
4941.0,M,27.0,15595.0
4941.0,M,27.0,11792.9792
4942.0,M,32.0,13989.0
4943.0,F,47.0,23503.0
4944.0,M,21.0,21040.0
4945.0,M,42.0,21600.0
4946.0,M,57.0,16360.3352
4946.0,M,52.0,21600.0
4946.0,M,52.0,13156.0742
4946.0,M,52.0,12772.8272
4946.0,M,52.0,14363.0
4947.0,M,32.0,13758.6017
4948.0,F,37.0,18284.4722
4948.0,F,42.0,20094.0
4949.0,F,37.0,14530.0
4949.0,F,37.0,16700.0
4949.0,F,37.0,21600.0
4950.0,F,37.0,26970.7457
4951.0,M,27.0,16110.0
4952.0,F,42.0,20685.0
4953.0,M,42.0,21600.0
4954.0,M,42.0,12903.0
4955.0,F,37.0,16748.0
4955.0,F,37.0,15578.0372
4955.0,F,32.0,16231.9277
4956.0,M,34.5,11911.5092
4956.0,M,34.5,12464.6492
4956.0,M,37.0,21600.0
4956.0,M,32.0,21600.0
4956.0,M,34.5,12118.9367
4956.0,M,37.0,21600.0
4957.0,F,32.0,19701.0
4957.0,F,32.0,18607.0
4958.0,F,42.0,13833.6707
4958.0,F,42.0,13478.0807
4958.0,F,42.0,19672.0
4958.0,F,44.5,14643.6257
4958.0,F,44.5,14252.4767
4958.0,F,44.5,15960.0
4959.0,M,42.0,15476.0
4960.0,F,32.0,12570.0
4961.0,M,47.0,21600.0
4961.0,M,44.5,12802.4597
4962.0,M,47.0,14693.0132
4963.0,M,27.0,12067.0
4963.0,M,27.0,10983.0242
4963.0,M,27.0,21600.0
4963.0,M,24.5,11530.2377
4964.0,F,52.0,14961.0
4965.0,M,21.0,10478.0
4965.0,M,21.0,11624.0
4966.0,M,37.0,17021.0
4966.0,M,37.0,19039.0
4966.0,M,37.0,21600.0
4966.0,M,34.5,12808.3862
4967.0,F,47.0,22320.0
4968.0,M,37.0,14944.0
4969.0,M,47.0,14374.0
4970.0,M,27.0,13931.0
4971.0,M,27.0,14058.0
4972.0,M,27.0,21600.0
4972.0,M,27.0,12582.0
4972.0,M,32.0,21600.0
4972.0,M,27.0,11279.3492
4972.0,M,27.0,11403.8057
4972.0,M,32.0,21600.0
4972.0,M,27.0,11324.7857
4972.0,M,27.0,11208.2312
4972.0,M,27.0,21600.0
4972.0,M,27.0,11802.8567
4972.0,M,27.0,13421.0
4972.0,M,32.0,12389.5802
4973.0,M,-1,13541.2967
4973.0,F,34.5,13568.9537
4973.0,F,34.5,12573.3017
4973.0,F,37.0,14596.0
4973.0,F,34.5,14469.7817
4974.0,F,52.0,18967.0
4975.0,M,37.0,15111.0
4976.0,M,47.0,14762.0
4977.0,M,16.0,17701.0
4978.0,F,44.5,12691.8317
4978.0,F,44.5,21600.0
4978.0,F,44.5,13066.0
4978.0,F,44.5,12517.9877
4978.0,F,42.0,13080.0
4978.0,F,44.5,13410.9137
4978.0,F,44.5,12832.0922
4978.0,F,42.0,21600.0
4978.0,F,44.5,13466.0
4978.0,F,47.0,21600.0
4978.0,F,47.0,14521.0
4978.0,F,44.5,14021.3432
4978.0,F,47.0,21600.0
4978.0,F,47.0,21600.0
4979.0,M,57.0,16810.0
4980.0,M,42.0,14300.0
4981.0,F,32.0,18215.0
4982.0,M,52.0,14339.0
4982.0,M,54.5,13727.0
4983.0,F,21.0,17932.0
4984.0,M,44.5,18778.3472
4984.0,M,42.0,21503.0
4985.0,M,27.0,13156.0
4987.0,M,52.0,15710.0
4988.0,M,42.0,16137.1037
4988.0,M,47.0,24381.0
4989.0,M,62.0,14260.0
4990.0,M,27.0,11041.0
4991.0,M,27.0,15690.0
4992.0,M,32.0,17314.0
4993.0,M,27.0,12887.4062
4993.0,M,32.0,21600.0
4993.0,M,24.5,12875.5532
4993.0,M,34.5,13474.1297
4994.0,F,54.5,17968.3922
4995.0,F,21.0,19757.0
4996.0,M,47.0,15085.0
4997.0,F,42.0,21600.0
4997.0,F,42.0,16911.4997
4997.0,F,42.0,14876.7347
4997.0,F,42.0,21600.0
4997.0,F,42.0,21600.0
4997.0,F,42.0,15635.0
4997.0,F,42.0,17462.6642
4997.0,F,42.0,16097.0
4997.0,F,42.0,21600.0
4998.0,M,57.0,22930.0
4999.0,M,42.0,12430.0
5000.0,M,37.0,15316.0
5001.0,F,27.0,14025.0
5002.0,F,27.0,15917.8232
5002.0,F,32.0,21600.0
5002.0,F,32.0,21600.0
5002.0,F,27.0,16784.0
5002.0,F,27.0,20839.0
5002.0,F,27.0,17838.0092
5003.0,M,47.0,21600.0
5003.0,M,47.0,16345.0
5003.0,M,47.0,22585.0
5004.0,M,62.0,19706.0
5005.0,M,42.0,13519.5662
5005.0,M,42.0,15325.0
5006.0,F,27.0,11826.5627
5007.0,M,37.0,10853.0
5009.0,M,47.0,18231.1337
5010.0,F,47.0,25929.6572
5011.0,F,21.0,20025.0
5012.0,M,57.0,15809.0
5013.0,F,37.0,23071.0
5013.0,F,42.0,34189.2227
5014.0,F,21.0,19025.2847
5014.0,F,21.0,15119.7212
5014.0,F,21.0,16516.0
5015.0,M,37.0,13084.0
5015.0,M,44.5,10678.7972
5015.0,M,34.5,21600.0
5015.0,M,42.0,21600.0
5015.0,M,34.5,11607.2822
5015.0,M,37.0,21600.0
5015.0,M,42.0,21600.0
5016.0,F,21.0,16409.0
5017.0,F,42.0,16127.2262
5017.0,F,42.0,18135.0
5018.0,M,47.0,21600.0
5018.0,M,47.0,18094.0
5019.0,F,47.0,12217.0
5020.0,M,42.0,21600.0
5020.0,M,42.0,13462.2767
5020.0,M,37.0,15363.0
5021.0,M,32.0,18709.0
5022.0,M,42.0,12012.0
5023.0,M,47.0,14204.0
5024.0,F,42.0,15387.0
5024.0,F,44.5,15981.0392
5025.0,F,44.5,16571.7137
5025.0,F,37.0,18125.0
5025.0,F,37.0,17650.3367
5026.0,M,27.0,17497.0
5027.0,F,32.0,17964.0
5028.0,F,34.5,16731.7292
5028.0,F,32.0,16423.5512
5028.0,F,32.0,21600.0
5028.0,F,34.5,13743.0
5029.0,F,32.0,16300.0
5031.0,F,27.0,16810.7492
5031.0,F,27.0,18105.0
5032.0,F,37.0,25315.2767
5032.0,F,37.0,16196.3687
5032.0,F,32.0,16406.0
5033.0,M,47.0,14716.7192
5033.0,M,47.0,15239.0
5034.0,F,24.5,19912.2842
5034.0,F,24.5,19693.0037
5034.0,F,21.0,19691.0
5034.0,F,24.5,18792.1757
5034.0,F,21.0,17900.0
5034.0,F,22.0,19323.5852
5034.0,F,24.5,17367.8402
5034.0,F,27.0,21600.0
5035.0,F,37.0,17039.0
5036.0,M,21.0,20071.0
5037.0,F,42.0,15369.0
5038.0,M,42.0,16033.0
5039.0,M,44.5,13586.7332
5039.0,M,44.5,15090.0
5039.0,M,44.5,15107.8682
5039.0,M,42.0,15206.0
5039.0,M,42.0,12075.4757
5040.0,M,57.0,16376.0
5041.0,M,27.0,22433.0222
5041.0,M,32.0,16401.8207
5041.0,M,27.0,14813.5187
5041.0,M,27.0,14546.8262
5042.0,M,42.0,25336.0
5042.0,M,42.0,21310.9382
5043.0,M,52.0,16998.4217
5044.0,M,32.0,21600.0
5044.0,M,34.5,11062.0442
5044.0,M,32.0,11698.1552
5044.0,M,27.0,21600.0
5045.0,M,16.0,14378.0
5046.0,M,52.0,18998.0
5046.0,M,57.0,10536.5612
5046.0,M,52.0,14598.1892
5046.0,M,52.0,14556.7037
5047.0,M,57.0,21600.0
5047.0,M,57.0,13748.0
5047.0,M,54.5,12721.4642
5048.0,M,32.0,14250.5012
5048.0,M,32.0,17203.0
5049.0,M,37.0,16562.0
5050.0,M,47.0,17343.0
5051.0,M,72.0,11885.0
5051.0,M,72.0,15581.9882
5051.0,M,72.0,21600.0
5051.0,M,72.0,12875.5532
5051.0,M,72.0,11765.0
5051.0,M,70,18900.0
5051.0,M,72.0,13456.3502
5052.0,M,47.0,13318.0652
5052.0,M,47.0,13790.2097
5052.0,M,47.0,16160.0
5053.0,M,37.0,14703.0
5054.0,M,21.0,15829.0
5055.0,M,37.0,16284.0
5056.0,F,52.0,20544.4442
5056.0,F,52.0,21403.7867
5057.0,M,32.0,13710.0
5058.0,M,32.0,17800.0
5059.0,F,24.5,16158.8342
5059.0,F,27.0,18640.0622
5059.0,F,27.0,18140.0
5060.0,M,42.0,22346.1002
5061.0,M,42.0,20650.0
5062.0,M,47.0,13890.0
5063.0,M,37.0,14796.0
5064.0,F,37.0,11393.9282
5064.0,F,37.0,11972.7497
5064.0,F,42.0,12757.0
5065.0,M,32.0,14859.0
5066.0,M,42.0,12302.0
5067.0,F,27.0,21657.0
5068.0,M,32.0,22468.0
5069.0,M,42.0,14002.0
5070.0,F,37.0,16044.0
5071.0,M,37.0,21600.0
5072.0,M,54.5,14505.3407
5072.0,M,64.5,13653.9002
5072.0,M,62.0,13082.9807
5072.0,M,57.0,15436.0
5072.0,M,62.0,21600.0
5073.0,F,47.0,15353.0
5073.0,F,47.0,15431.0
5073.0,F,47.0,14740.4252
5074.0,M,32.0,12883.0
5075.0,M,52.0,23636.0
5076.0,M,37.0,11769.0
5077.0,M,21.0,15527.0
5078.0,F,21.0,17467.0
5079.0,M,32.0,11901.6317
5079.0,M,27.0,13150.0
5079.0,M,32.0,14371.0067
5080.0,M,21.0,24822.0
5080.0,M,24.5,14860.9307
5081.0,F,37.0,20846.6957
5082.0,M,42.0,17057.6867
5082.0,M,44.5,15947.4557
5083.0,M,42.0,21600.0
5083.0,M,37.0,19187.0
5083.0,M,37.0,15425.9237
5083.0,M,44.5,15522.7232
5083.0,M,34.5,14157.6527
5083.0,M,44.5,15240.2267
5084.0,M,37.0,21600.0
5084.0,M,34.5,10059.0
5084.0,M,-1,14900.4407
5084.0,M,37.0,10167.0
5084.0,M,37.0,10546.0
5084.0,M,34.5,21600.0
5085.0,F,42.0,15776.0
5085.0,F,44.5,13091.0
5086.0,M,37.0,16455.0
5087.0,F,42.0,19076.0
5087.0,F,44.5,14564.6057
5088.0,M,42.0,12365.8742
5088.0,M,42.0,21600.0
5088.0,M,42.0,21600.0
5088.0,M,42.0,12936.7937
5088.0,M,42.0,13081.0
5088.0,M,42.0,14533.0
5089.0,M,21.0,13661.8022
5090.0,M,21.0,14668.0
5091.0,M,32.0,11610.0
5092.0,M,47.0,22850.0
5092.0,M,54.5,16883.8427
5093.0,M,32.0,12422.0
5093.0,M,34.5,14108.0
5094.0,F,32.0,26915.4317
5095.0,M,32.0,15566.0
5096.0,M,34.5,12486.3797
5096.0,M,32.0,16594.0
5096.0,M,34.5,14120.1182
5096.0,M,34.5,12802.4597
5097.0,M,62.0,12660.0
5098.0,M,21.0,14468.0
5099.0,F,47.0,19061.0
5100.0,M,21.0,24465.8117
5100.0,M,21.0,19938.0
5101.0,M,21.0,18622.0
5102.0,M,27.0,21600.0
5102.0,M,27.0,13188.0
5102.0,M,32.0,12978.0
5103.0,M,37.0,18299.0
5103.0,M,37.0,22461.0
5103.0,M,37.0,20177.0
5104.0,M,37.0,13921.0
5105.0,F,32.0,12805.0
5106.0,F,32.0,16738.0
5107.0,M,47.0,14473.0
5108.0,M,32.0,17894.0
5109.0,M,27.0,21474.0
5109.0,M,24.5,15655.0817
5110.0,F,47.0,12530.0
5111.0,M,42.0,19203.0797
5111.0,M,37.0,16838.4062
5111.0,M,42.0,13872.0
5112.0,M,32.0,14691.0377
5112.0,M,32.0,15578.0372
5112.0,M,37.0,15939.5537
5112.0,M,37.0,19492.0
5113.0,F,27.0,24483.0
5114.0,F,47.0,18975.0
5115.0,M,37.0,13817.8667
5115.0,M,37.0,23102.0
5116.0,M,74.5,21579.0
5117.0,M,32.0,11490.0
5118.0,M,44.5,19595.0
5118.0,M,47.0,15356.0
5118.0,M,44.5,13199.5352
5118.0,M,44.5,13484.0072
5118.0,M,44.5,13318.0652
5118.0,M,44.5,14017.3922
5118.0,M,44.5,12595.0322
5118.0,M,44.5,13081.0052
5118.0,M,47.0,13506.0
5118.0,M,47.0,13888.9847
5118.0,M,44.5,12922.9652
5118.0,M,47.0,14928.0
5118.0,M,47.0,21600.0
5118.0,M,44.5,12658.2482
5118.0,M,44.5,23553.1307
5119.0,F,54.5,15465.4337
5119.0,F,57.0,15761.7587
5119.0,F,57.0,14461.0
5119.0,F,54.5,14574.4832
5119.0,F,62.0,14370.0
5119.0,F,62.0,21600.0
5119.0,F,57.0,14033.1962
5119.0,F,57.0,14195.1872
5119.0,F,62.0,21600.0
5119.0,F,57.0,21600.0
5119.0,F,57.0,21600.0
5120.0,F,27.0,14392.0
5121.0,M,42.0,12553.5467
5121.0,M,42.0,16231.0
5121.0,M,42.0,15721.0
5121.0,M,42.0,13669.7042
5122.0,M,44.5,11508.5072
5122.0,M,42.0,13735.0
5122.0,M,44.5,14148.0
5122.0,M,44.5,12067.5737
5122.0,M,44.5,11931.2642
5122.0,M,44.5,12087.3287
5123.0,F,37.0,19031.2112
5124.0,M,24.5,16235.8787
5124.0,M,32.0,20141.0
5125.0,M,37.0,11746.0
5125.0,M,42.0,11478.8747
5125.0,M,34.5,11160.8192
5125.0,M,34.5,12207.0
5126.0,M,52.0,13406.9627
5126.0,M,52.0,12766.9007
5127.0,M,37.0,18618.0
5127.0,M,37.0,21600.0
5127.0,M,34.5,15476.0
5128.0,F,54.5,17442.9092
5128.0,F,52.0,17058.0
5128.0,F,44.5,18941.0
5129.0,F,21.0,21600.0
5130.0,M,37.0,12568.0
5131.0,F,37.0,14702.0
5131.0,F,37.0,16940.0
5132.0,M,47.0,13960.0
5132.0,M,47.0,14470.0
5132.0,M,44.5,11510.4827
5132.0,M,47.0,10738.0
5132.0,M,44.5,11648.7677
5133.0,F,42.0,18205.0
5134.0,M,32.0,19465.0
5135.0,M,57.0,16782.0
5135.0,M,54.5,14066.7797
5136.0,M,27.0,12305.0
5137.0,M,62.0,21600.0
5138.0,F,52.0,19497.0
5139.0,M,57.0,21600.0
5139.0,M,57.0,14299.0
5139.0,M,57.0,15001.1912
5139.0,M,57.0,13827.7442
5139.0,M,57.0,21600.0
5139.0,M,57.0,21600.0
5140.0,M,52.0,15088.1132
5141.0,M,42.0,11703.0
5142.0,F,42.0,21600.0
5142.0,F,42.0,13242.9962
5142.0,F,42.0,21600.0
5142.0,F,42.0,14089.0
5142.0,F,42.0,13673.6552
5142.0,F,42.0,13268.6777
5142.0,F,42.0,13885.0337
5142.0,F,42.0,21600.0
5142.0,F,42.0,13462.2767
5142.0,F,44.5,14110.2407
5143.0,M,37.0,21600.0
5144.0,M,27.0,18335.0
5144.0,M,27.0,23077.0352
5145.0,M,44.5,11380.0997
5145.0,M,44.5,11295.1532
5145.0,M,44.5,12368.0
5145.0,M,42.0,12247.0
5146.0,M,21.0,15671.0
5146.0,M,21.0,14558.0
5147.0,M,42.0,17141.0
5148.0,M,57.0,13135.0
5149.0,M,57.0,21600.0
5149.0,M,57.0,19470.0
5150.0,M,32.0,14178.0
5151.0,F,37.0,21600.0
5151.0,F,37.0,14424.0
5151.0,F,37.0,13651.9247
5152.0,M,67.0,16890.0
5152.0,M,67.0,14344.0
5153.0,F,37.0,19548.0
5154.0,M,27.0,13179.0
5155.0,F,27.0,14857.0
5156.0,M,42.0,10510.0
5157.0,M,37.0,12558.0
5158.0,M,24.5,12440.9432
5158.0,M,24.5,10101.9512
5158.0,M,24.5,10696.5767
5158.0,M,27.0,21600.0
5158.0,M,24.5,21600.0
5159.0,M,57.0,16441.3307
5160.0,M,34.5,11688.2777
5160.0,M,32.0,10036.7597
5160.0,M,32.0,21600.0
5160.0,M,32.0,21600.0
5160.0,M,32.0,11743.5917
5160.0,M,32.0,15215.0
5160.0,M,32.0,11601.3557
5161.0,M,47.0,21600.0
5161.0,M,44.5,15046.6277
5161.0,M,44.5,15291.0
5161.0,M,47.0,13910.0
5162.0,F,24.5,11589.5027
5162.0,F,27.0,21600.0
5162.0,F,27.0,11850.0
5162.0,F,29,11348.4917
5163.0,F,47.0,23553.1307
5164.0,M,42.0,15550.0
5165.0,M,47.0,12184.1282
5166.0,M,44.5,21150.0
5166.0,M,42.0,19973.0
5166.0,M,42.0,21600.0
5166.0,M,42.0,21327.0
5166.0,M,42.0,18265.0
5166.0,M,44.5,21600.0
5166.0,M,42.0,16820.0
5166.0,M,42.0,20390.0
5166.0,M,42.0,16601.0
5166.0,M,44.5,17756.0
5166.0,M,44.5,19851.0
5166.0,M,42.0,21600.0
