,PARTICIPANT ID,EVENT DATE,EVENT NAME,EVENT TYPE,TIME,CATEGORY
7372,7372,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,01:13:29,M18-24
7373,7373,2014-09-14,Demi-marathon Granby,Demi Marathon Course,01:38:39,M50-59
7375,7375,2014-02-16,Demi Marathon Hypothermique,Demi-marathon,01:44:44,M40-49
7376,7376,2013-06-23,Ironman Mont-Tremblant 70.3,70.3 Results,06:26:56,F40-44
7381,7381,2012-09-23,Marathon Oasis de Montreal,Marathon,04:27:13,M30-34
7387,7387,2012-09-23,Marathon Oasis de Montreal,Marathon,04:46:46,M60-64
7389,7389,2013-09-22,Marathon Oasis de Montreal,Marathon,04:18:54,M25-29
7392,7392,2013-09-22,Marathon Oasis de Montreal,Marathon,03:50:22,M45-49
7396,7396,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:34:19,F35-39
7398,7398,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,03:40:28,M18-29
7406,7406,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:49:42,M30-34
7408,7408,2013-05-05,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:54:28,F50-59
7410,7410,2014-07-12,Triathlon du Lac-Delage,Triathlon Sprint,-1,M25-29
7418,7418,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,05:03:24,M30-39
7419,7419,2014-04-27,Banque Scotia 21km et 5km,21 km,01:46:11,M35-39
7423,7423,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:08:31,F50-54
7429,7429,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,02:04:54,F40-49
7432,7432,2014-06-22,Ironman 70.3 Syracuse,70.3 Results,07:03:23,M50-54
7433,7433,2013-02-17,Défi Hivernal Ile Bizard,5 KM,00:28:33,F20-29
7434,7434,2012-05-27,Ottawa Race Weekend,Half Marathon,02:04:23,F35-39
7436,7436,2016-02-28,YMCA Half Marathon,Half-Marathon,02:09:29,F50-54
7437,7437,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:50:14,M30-34
7447,7447,2012-09-23,Marathon Oasis de Montreal,Marathon,04:04:46,F50-54
7450,7450,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:56:26,M35-39
7451,7451,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:06:30,M45-49
7456,7456,2012-09-23,Marathon Oasis de Montreal,Marathon,03:28:25,F35-39
7461,7461,2012-10-14,Scotiabank Toronto Waterfront Marathon,Half Marathon,02:01:36,F20-24
7465,7465,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:54:11,F40-49
7468,7468,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 km,01:46:50,M30-39
7472,7472,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M35-39
7473,7473,2015-10-12,Demi-Marathon du bois de Belle-Rivière,21 km,01:49:40,M30-39
7474,7474,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M55-59
7478,7478,2012-05-26,Defi Physio Extra de Terrebonne,10 km,01:08:12,M60-69
7479,7479,2012-09-23,Marathon Oasis de Montreal,Marathon,04:30:09,M45-49
7481,7481,2016-02-14,Demi Marathon Hypothermique,Demi Marathon,02:28:33,M20-29
7482,7482,2013-09-07,Triathlon Esprit de Montreal,Triathlon Olympique,02:44:29,M35-39
7483,7483,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M50-54
7486,7486,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,04:39:00,M18-29
7489,7489,2014-06-07,Tour du Cap Tourmente,DEMI-MARATHON,01:36:48,M40-49
7495,7495,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:57:23,M35-39
7498,7498,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F40-44
7501,7501,2013-09-22,Marathon Oasis de Montreal,Marathon,03:33:53,M40-44
7503,7503,2014-06-15,Tour du Lac Brome,20 km route,01:44:02,F30-39
7507,7507,2012-09-23,Marathon Oasis de Montreal,Marathon,03:35:34,M25-29
7521,7521,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M30-34
7523,7523,2013-09-22,Army Run - Course de l'armee,Half Marathon - Demi Marathon,01:56:41,M65-69
7524,7524,2012-06-02,Course des iles,21 km,01:51:28,F30-39
7528,7528,2013-06-09,La Grande Viree des Sentiers St-Bruno,10 km,01:05:44,M-JUN
7530,7530,2015-03-29,Around the Bay 30K Road Race,30 km,02:00:21,M45-49
7532,7532,2015-09-05,DÉFI POPULAIRE DE LA VALLÉE DU RICHELIEU,Triathlon Sprint,01:15:38,M35-39
7538,7538,2013-09-29,Un pas vers l'espoir,10 km,00:52:47,M19-
7540,7540,2012-05-27,Ottawa Race Weekend,Half Marathon,01:53:56,M30-34
7547,7547,2016-04-10,Run for Retina,Half Marathon Run,02:06:56,M50-59
7552,7552,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:44:14,F30-34
7555,7555,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:54,F30-34
7559,7559,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Triathlon Sprint,02:01:22,M30-39
7563,7563,2012-05-27,Ottawa Race Weekend,Marathon,04:28:07,M45-49
7568,7568,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,02:00:14,F20-29
7571,7571,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F55-59
7574,7574,2014-04-27,Banque Scotia 21km et 5km,21 km,01:44:18,M50-54
7577,7577,2013-05-25,Ottawa Race Weekend,HTG Sports 5K,00:29:16,M30-34
7578,7578,2013-05-05,Demi Marathon International Oasis de Levis,5 km,00:32:06,F20-29
7583,7583,2013-03-03,Chilly Half Marathon & Frosty 5km,Half Marathon Run,01:56:58,M35-39
7586,7586,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M60-64
7587,7587,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:18:41,M30-34
7588,7588,2013-04-28,Banque Scotia 21km et 5km,21 km,01:50:30,F35-39
7593,7593,2016-06-18,Courses Thematiques Tour du Lac Brome Merrell,22.2 Km,02:05:12,M50-59
7594,7594,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:40:42,M30-34
7597,7597,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:31:29,M50-59
7600,7600,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:58:24,F30-39
7602,7602,2013-09-22,Marathon Oasis de Montreal,Marathon,04:37:54,M35-39
7606,7606,2013-11-02,Course du Portageur,5 KM,00:21:59,F20-29
7610,7610,2016-02-21,Demi-marathon des glaces,Demi-marathon,01:36:55,M40-49
7619,7619,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:51:19,F35-39
7620,7620,2014-07-13,Challenge O2 Merrell,Challenge O2,06:16:03,M40-44
7622,7622,2015-09-13,Triathlon Esprit de Montreal,Triathlon Sprint,01:28:03,M45-49
7623,7623,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M35-39
7626,7626,2015-02-22,Loppet Viking de Morin-Heights,Jack Wahlberg 20 km classique,02:21:51,F40-49
7630,7630,2014-06-15,Defi des escaliers,Sprinteur,00:09:05,M50-59
7638,7638,2015-05-03,Demi-marathon international Oasis de Lévis,Demi-marathon,-1,M30-39
7641,7641,2015-08-09,Triathlon de Verdun,Triathlon sprint - Ouvert,01:26:56,M40-44
7644,7644,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M40-44
7645,7645,2015-10-18,Classique du Parc La Fontaine,10 km,00:47:05,M40-49
7646,7646,2013-09-22,Marathon Oasis de Montreal,Marathon,04:52:03,F40-44
7648,7648,2013-06-09,La Grande Viree des Sentiers St-Bruno,20 km,01:45:25,M30-39
7652,7652,2014-08-16,A Mid Summer Nights Run,30 km,02:38:58,F20-29
7658,7658,2016-06-18,Courses Thematiques Tour du Lac Brome Merrell,22.2 Km,01:53:49,M40-49
7661,7661,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
7663,7663,2013-05-12,Au rythme de nos foulées Châteauguay,10 KM,00:53:03,M40-49
7664,7664,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,M30-39
7665,7665,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:40:04,M18-24
7669,7669,2014-08-02,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23.5 KM The North Face,02:16:07,M30-49
7672,7672,2014-08-24,Demi-marathon Bonneville de Lachine,10 km,01:06:03,M30-39
7673,7673,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21 KM,01:42:04,M40-49
7674,7674,2012-11-04,Oka Road Race,10K Course,01:06:01,M30-39
7678,7678,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:09:32,F35-39
7682,7682,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F20-24
7688,7688,2013-06-09,La Grande Viree des Sentiers St-Bruno,20 km,01:40:12,M20-29
7689,7689,2014-08-02,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23.5 KM The North Face,01:55:11,M20-29
7692,7692,2014-10-19,Classique Du Parc La Fontaine,10 km,00:53:19,F50-59
7694,7694,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23 km,01:49:31,M60-69
7697,7697,2013-04-28,Banque Scotia 21km et 5km,21 km,01:48:08,M40-44
7701,7701,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:12:07,M40-44
7703,7703,2013-09-22,Marathon Oasis de Montreal,Marathon,04:42:18,F35-39
7706,7706,2016-04-30,Run to endMS,Marathon,04:19:15,M40-49
7707,7707,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:21:23,M30-39
7711,7711,2012-10-07,Demi marathon des couleurs de Becancour,Demi Marathon,01:31:11,M30-39
7714,7714,2013-06-01,Defi Physio Extra de Terrebonne,10 km,00:50:01,M20-29
7719,7719,2013-05-12,Bonjour Printemps,Demi Marathon,01:52:33,M40-49
7724,7724,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M45-49
7728,7728,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M40-44
7729,7729,2015-10-25,15 km au pied du Mont Saint-Hilaire,5 km,00:19:56,F30-39
7730,7730,2013-10-26,Course 10km Apocalypse/ Course des Citrouilles,10km Course,01:11:20,F25-29
7731,7731,2013-09-22,Marathon Oasis de Montreal,Marathon,04:52:07,F25-29
7732,7732,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,F20-29
7733,7733,2015-05-10,Sporting Life 10K Toronto,10km,-1,F25-29
7737,7737,2013-06-02,Triathlon de Joliette,COUPE DU QUEBEC Duathlon SPRINT,01:28:47,F40-49
7738,7738,2014-06-28,Demi Marathon de Sherbrooke,10 km,00:54:36,M50-59
7739,7739,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:15:18,M50-54
7743,7743,2014-08-10,Granfondo Garneau-Cascades,GRAN FONDO,03:23:20,M50-59
7745,7745,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:19:05,F25-29
7750,7750,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:35,F30-34
7751,7751,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
7753,7753,2013-06-16,Tour du Lac Brome,20 Km Route,01:32:42,M40-49
7754,7754,2013-09-07,Triathlon Esprit de Montreal,Triathlon Sprint,01:25:36,F20-24
7759,7759,2014-06-01,Course d'ete des iles de Boucherville,10 km (Course),00:56:46,M30-39
7760,7760,2013-08-25,Marathon des Deux Rives Lévis-Québec,Marathon,04:55:25,M30-39
7761,7761,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,02:02:52,F30-39
7762,7762,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:15:28,M25-29
7766,7766,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:41:37,M30-34
7769,7769,2013-09-22,Marathon Oasis de Montreal,Marathon,04:11:56,M35-39
7772,7772,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M50-54
7773,7773,2013-09-22,Defi Velo Mag,Defi Asics 5km Course,00:25:59,M40-44
7774,7774,2014-08-17,Ironman Mont-Tremblant,Resultats,11:22:31,M40-44
7779,7779,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:37:51,M35-39
7782,7782,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:56:48,F20-29
7785,7785,2013-09-22,Marathon Oasis de Montreal,Marathon,03:11:18,M30-34
7786,7786,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:20:40,M40-44
7789,7789,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M45-49
7791,7791,2014-06-28,Demi Marathon de Sherbrooke,Demi-Marathon,01:54:35,M20-29
7796,7796,2014-08-10,Granfondo Garneau-Cascades,GRAN FONDO,04:41:03,M30-39
7800,7800,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
7801,7801,2012-08-19,Ironman Mont-Tremblant,Overall,11:10:12,M30-34
7805,7805,2014-06-21,Le Defi Beauceron,Demi-marathon,01:40:48,M40-49
7808,7808,2012-07-07,Triathlon de Gatineau,Duathlon Sprint,01:16:36,M30-39
7817,7817,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,M35-39
7820,7820,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:16:45,M30-34
7825,7825,2014-03-30,Around the Bay Road Races,30 km,03:10:32,F40-44
7827,7827,2012-08-19,Coupe Dix30 2012,10km,00:40:14,M-JUN
7829,7829,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:39:59,F18-24
7830,7830,2015-02-22,Demi-marathon des glaces,Demi-marathon,01:55:19,M30-39
7831,7831,2013-03-02,Defi Nordique,Defi 50km Combinee,03:56:02,F17-24
7832,7832,2015-09-27,Course de la Cité-Limoilou,10 KM,00:46:16,M30-39
7835,7835,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F35-39
7838,7838,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,F40-44
7841,7841,2013-09-22,Marathon Oasis de Montreal,Marathon,04:37:49,M18-24
7843,7843,2015-04-25,Demi-Marathon des Érables,30 km,02:47:48,F40-49
7848,7848,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,02:29:32,M20-24
7854,7854,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M40-44
7857,7857,2014-04-27,Banque Scotia 21km et 5km,21 km,01:47:09,M40-44
7858,7858,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:49:17,M35-39
7866,7866,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,02:48:05,M35-39
7869,7869,2012-09-23,Marathon Oasis de Montreal,Marathon,04:53:44,F35-39
7875,7875,2013-09-22,Marathon Oasis de Montreal,Marathon,04:01:47,M35-39
7877,7877,2014-08-16,Triathlon Saint-Donat,Triathlon Endurance Aventure Offshore,01:20:00,M30-39
7879,7879,2014-06-29,Triathlon Victoriaville,Triathlon Sprint,01:25:09,M30-39
7883,7883,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:41:59,M40-44
7884,7884,2013-06-02,Course d'ete des iles de Boucherville,21.1 km course,01:28:51,M30-39
7885,7885,2013-05-11,Le Challenge IRCM - Courir pour la vie,5 km,00:19:43,M40-49
7886,7886,2014-06-15,Mud Hero Montreal,6 KM MUD RUN AND OBSTACLE COURSE,00:58:10,F35-39
7893,7893,2015-04-25,Demi-Marathon des Érables,30 km,02:24:20,M40-49
7901,7901,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:29:34,M55-59
7907,7907,2016-06-18,Courses Thematiques Tour du Lac Brome Merrell,9 km - trail,00:56:57,M30-39
7908,7908,2013-09-22,Marathon Oasis de Montreal,Marathon,05:07:31,M30-34
7913,7913,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:54:28,M50-54
7915,7915,2015-06-27,Demi-Marathon de Sherbrooke,Demi Marathon,01:43:53,M30-39
7917,7917,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:38:51,M30-39
7918,7918,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:21:35,F35-39
7920,7920,2013-10-13,Demi marathon des couleurs de Becancour,21.1 km,01:53:53,F30-39
7922,7922,2012-10-07,Demi marathon des couleurs de Becancour,Demi Marathon,01:30:07,M30-39
7923,7923,2012-05-27,Ottawa Race Weekend,Half Marathon,01:58:36,F35-39
7932,7932,2015-06-14,Tour du Lac Brome Merrell,20 km,01:35:08,M40-49
7936,7936,2015-05-31,COURSE D’ÉTÉ DES ÎLES DE BOUCHERVILLE,5km Course,00:22:27,M19-
7940,7940,2015-03-15,Le tour de l'horloge,8 km,00:49:31,M50-59
7947,7947,2015-04-25,Demi-Marathon des Érables,30 km,02:38:22,F30-39
7948,7948,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,02:56:12,M40-44
7950,7950,2013-09-22,Marathon Oasis de Montreal,Marathon,05:02:03,F18-24
7959,7959,2014-11-02,Course d'Oka Race,10 KM,00:52:28,M50-59
7961,7961,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:54:21,M45-49
7965,7965,2014-05-24,Tamarack Ottawa Race Weekend,Ottawa 2K,-1,M40-44
7968,7968,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M30-34
7970,7970,2012-09-23,Marathon Oasis de Montreal,Marathon,03:44:04,F35-39
7971,7971,2016-06-12,TRIATHLON ACADEMIE SAINTE-THERESE,Triathlon sprint,01:28:39,M45-49
7976,7976,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:19,M50-54
7978,7978,2014-06-15,Tour du Lac Brome,20 km route,01:51:05,M40-49
7980,7980,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:40:30,M30-34
7984,7984,2013-10-13,Demi marathon des couleurs de Becancour,21.1 km,02:24:06,F30-39
7985,7985,2013-06-16,Tour du Lac Brome,20 Km Route,01:30:46,M40-49
7988,7988,2012-06-30,Demi Marathon de Sherbrooke,Demi Marathon,01:59:05,F30-39
7989,7989,2013-06-15,Mud Hero Montreal,6km,00:53:01,F40-44
7997,7997,2012-05-06,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:42:40,M40-49
8000,8000,2012-06-10,La Grande Viree des Sentiers St-Bruno,5 km,00:25:12,M30-39
8004,8004,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M45-49
8005,8005,2014-03-30,Course et marche populaires de LaSalle,5 KM,00:23:06,M50-59
8006,8006,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,02:24:04,F45-49
8007,8007,2013-11-03,Oka Road Race,Half Marathon,01:59:26,M30-39
8019,8019,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,F35-39
8032,8032,2015-09-19,Ultra-Trail Harricana du Canada (UTHC),28 KM,03:31:48,M40-49
8039,8039,2012-05-06,"Goodlife Toronto Marathon, Half Marathon, and 5k",Marathon,04:11:55,M25-29
8040,8040,2012-09-23,Marathon Oasis de Montreal,Marathon,03:53:06,F30-34
8044,8044,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,Marathon,04:01:18,M40-49
8046,8046,2013-06-16,Tour du Lac Brome,20 Km Route,01:55:32,M30-39
8047,8047,2015-06-13,Tour du Lac Brome Merrell,9 km - trail,01:28:49,F30-39
8052,8052,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:47:12,M30-34
8053,8053,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Ironman 5150- Triathlon Olympique,02:58:45,M30-39
8056,8056,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,10 km,00:50:51,F30-34
8057,8057,2014-06-28,Demi Marathon de Sherbrooke,Demi-Marathon,01:56:01,F40-49
8058,8058,2012-09-23,Marathon Oasis de Montreal,Marathon,04:04:57,M30-34
8060,8060,2015-07-11,Vert le Raid - Québec Méga Trail,25 KM,-1,F30-39
8062,8062,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:41:34,M30-34
8063,8063,2014-08-24,Marathon SSQ Lévis-Québec,Demi-Marathon,-1,M40-49
8067,8067,2012-09-23,Marathon Oasis de Montreal,Marathon,03:55:11,F35-39
8069,8069,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:45:26,F30-39
8070,8070,2014-04-27,Banque Scotia 21km et 5km,21 km,01:54:29,F40-44
8074,8074,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:14:20,M35-39
8078,8078,2015-02-22,Demi-marathon des glaces,Demi-marathon,01:55:28,M50-59
8081,8081,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M35-39
8089,8089,2013-09-07,Ultra-Trail Harricana de Charlevoix,28 KM,02:44:58,M40-49
8092,8092,2012-09-23,Marathon Oasis de Montreal,Marathon,03:02:29,M40-44
8094,8094,2013-09-22,Marathon Oasis de Montreal,Marathon,05:20:08,F25-29
8096,8096,2014-06-14,Tour du Lac Brome,22.2 km chemin de campagne,01:49:21,F20-29
8098,8098,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:34:19,M35-39
8104,8104,2016-02-14,Winterman Marathon and Marathon Relays,10k (Marathoners),00:52:51,M35-39
8108,8108,2012-09-23,Marathon Oasis de Montreal,Marathon,03:32:15,M30-34
8110,8110,2015-11-01,Course d'Oka,Demi Marathon,02:01:19,M40-49
8112,8112,2012-06-30,Demi Marathon de Sherbrooke,Demi Marathon,02:12:58,M20-29
8114,8114,2012-06-17,Tour du Lac Brome,20 Km Route,01:57:35,F20-29
8119,8119,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M55-59
8120,8120,2013-08-17,A Mid Summer Nights Run,30 km,02:36:56,M50-59
8121,8121,2015-09-13,IRONMAN Wisconsin,Individual,15:04:46,F30-34
8125,8125,2014-11-02,Course d'Oka Race,21.1 KM,01:57:28,M40-49
8127,8127,2015-06-20,5i50 Mont-Tremblant,5i50 Individuel,02:43:53,M30-39
8128,8128,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M50-54
8129,8129,2013-06-23,Ironman Mont-Tremblant 70.3,70.3 Results,05:33:26,M40-44
8131,8131,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:09:21,M35-39
8134,8134,2013-05-05,Mississauga Marathon Races,Half Marathon,01:56:39,M20-29
8138,8138,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:51:12,M35-39
8139,8139,2014-05-18,Le Tour de la Pointe,5 KM,00:18:26,M30-39
8140,8140,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:37:39,F40-44
8146,8146,2013-10-13,Le Cross Des Couleurs,11 km,01:04:56,M30-39
8149,8149,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 km,01:47:16,M40-49
8150,8150,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F40-44
8151,8151,2014-07-12,Vert le Raid - Quebec Mega Trail,10 KM Microbrasserie des Beaux Pres,02:04:02,F30-39
8156,8156,2013-04-06,Harry's Spring Run Off,8km,00:50:31,M40-44
8157,8157,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,02:54:29,M45-49
8158,8158,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:49:01,M40-44
8160,8160,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,F35-39
8167,8167,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:37:46,M20-29
8171,8171,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,02:25:27,M25-29
8175,8175,2014-10-12,Demi-marathon des couleurs Promutuel,21.1km,01:43:35,M40-49
8176,8176,2015-02-22,Demi-marathon des glaces,5 km,00:34:57,F50-59
8182,8182,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,03:52:54,F35-39
8183,8183,2014-06-15,Mud Hero Montreal,6 KM MUD RUN AND OBSTACLE COURSE,01:26:05,F45-49
8186,8186,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M40-44
8189,8189,2014-09-07,Coupe Dix30,30 km,02:42:49,M50-59
8190,8190,2016-02-21,Défi Hivernal Ile Bizard,5 KM,00:21:26,M20-29
8191,8191,2013-09-22,Marathon Oasis de Montreal,10km,00:52:55,M45-49
8197,8197,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:22:14,M18-24
8203,8203,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Demi-Marathon,01:49:52,M50-54
8204,8204,2015-06-21,Ironman 70.3 Mont-Tremblant,Individuel,05:30:56,M25-29
8205,8205,2014-08-02,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23.5 KM The North Face,01:51:05,M30-39
8208,8208,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:06,M30-34
8211,8211,2012-09-23,Defi Velo Mag,Triathlon 60-40-5,04:53:45,M20-29
8213,8213,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,F60-64
8215,8215,2015-07-25,Trimemphré Magog,Triathlon Olympique,02:55:09,F30-34
